20160126,2749.79,210836048,21260816,106543,5.17,20160126,69.42
20160125,2938.51,153039056,16402340,65901,3.2,20160125,76.6
20160122,2916.56,159810736,17006224,60078,2.92,20160122,69.64
20160121,2880.48,191675664,20363458,48925,2.37,20160121,66.5
20160120,2976.69,216505472,23456292,48974,2.38,20160120,71.35
20160119,3007.74,205279696,22267480,73760,3.58,20160119,73
20160118,2913.84,164699696,17361998,77375,3.75,20160118,70.08
20160115,2900.97,198721696,20660398,86902,4.22,20160115,67.5
20160114,3007.65,212905632,21801366,77702,3.77,20160114,67.3
20160113,2949.6,194282112,20837604,73355,3.56,20160113,63.19
20160112,3022.86,207659616,22413544,65544,3.18,20160112,70.21
20160111,3016.7,271643680,28637964,97615,4.74,20160111,68.67
20160108,3186.41,286440832,32416714,82903,4.02,20160108,76.3
20160107,3125,70569120,7998198.5,15883,0.77,20160107,78.91
20160106,3361.84,238886672,28524322,53291,2.59,20160106,87.68
20160105,3287.71,266882096,32841722,78454,3.81,20160105,87.9
20160104,3296.26,184418432,24092916,81743,3.97,20160104,88.54
20151231,3539.18,176963664,25403106,69065,3.35,20151231,98.38
20151230,3572.88,187889600,26778766,62616,3.04,20151230,103.9
20151229,3563.74,182551920,25093890,96646,4.69,20151229,104.05
20151228,3533.78,269983264,36904280,128288,6.23,20151228,101.8
20151225,3627.91,198451120,27466004,33316,1.62,20151225,97.98
20151224,3612.49,227785216,31542126,35950,1.74,20151224,97.15
20151223,3636.09,298201792,41990292,66441,3.22,20151223,96.5
20151222,3651.77,261178752,36084604,64281,3.12,20151222,100
20151221,3642.47,299849280,39831696,39861,1.93,20151221,98.09
20151218,3578.96,273707904,36538580,71547,3.47,20151218,98.68
20151217,3580,283856480,38143960,103250,5.01,20151217,102.8
20151216,3516.19,193482304,26528864,64118,3.11,20151216,96.5
20151215,3510.35,200471344,27627494,62208,3.02,20151215,97.45
20151214,3520.67,215374624,27921354,54292,2.63,20151214,98.23
20151211,3434.58,182908880,24507642,38316,1.86,20151211,96.1
20151210,3455.5,200427520,27949970,46986,2.28,20151210,95.99
20151209,3472.44,195698848,26785488,74014,3.59,20151209,97.27
20151208,3470.07,224367312,29782174,59291,2.88,20151208,103.45
20151207,3536.93,208302576,28056158,41711,2.02,20151207,102.78
20151204,3524.99,251736416,31976682,74373,3.61,20151204,102.78
20151203,3584.82,281111232,33885908,98258,4.77,20151203,103.5
20151202,3536.91,301491488,36918304,61159,2.97,20151202,98
20151201,3456.31,252390752,33025674,70216,3.41,20151201,96.05
20151130,3445.4,304197888,38750364,80332,3.9,20151130,99.25
20151127,3436.3,354287520,46431124,87292,4.24,20151127,100.88
20151126,3635.55,306761600,42624744,98678,4.79,20151126,108
20151125,3647.93,273024864,38080292,68101,3.3,20151125,110.91
20151124,3616.11,248810512,32775852,74002,3.59,20151124,110.1
20151123,3610.31,315997472,41414824,109727,5.32,20151123,112.59
20151120,3630.5,310801984,41391088,118563,5.75,20151120,116
20151119,3617.06,247915584,32844260,76976,3.74,20151119,105.45
20151118,3568.47,297580736,39233876,69245,3.36,20151118,102.39
20151117,3604.8,383575456,52152036,113088,5.49,20151117,103.56
20151116,3606.96,276187040,36942184,100556,4.88,20151116,110
20151113,3580.84,345870944,46866864,146286,7.1,20151113,105.05
20151112,3632.9,361717600,48283260,119862,5.82,20151112,113.48
20151111,3650.25,360972672,46782220,123795,6.01,20151111,114.5
20151110,3640.49,429746592,56005512,127364,6.18,20151110,118.78
20151109,3646.88,503016704,63618404,137037,6.65,20151109,117.45
20151106,3590.03,429167040,54328220,183523,8.91,20151106,120
20151105,3522.82,553254976,67867464,220150,10.68,20151105,110.66
20151104,3459.64,339078752,42610440,153180,7.43,20151104,100.6
20151103,3316.7,192897440,24436056,164754,7.99,20151103,98.9
20151102,3325.08,230951136,28601932,147582,7.16,20151102,92
20151030,3382.56,243595120,30726678,150604,7.31,20151030,92.3
20151029,3387.32,235676016,29450842,303447,14.73,20151029,96.8
20151028,3375.2,293523296,36165620,6226,0.3,20151028,92.87
20151027,3434.34,328172768,40888724,850,0.04,20151027,84.43
20151026,3429.58,365560864,45394252,582,0.03,20151026,76.75
20150928,3100.76,156727536,16642240,110424,5.36,20150928,69.77
20150925,3092.35,236263872,24897112,128606,6.24,20150925,63.94
20150924,3142.69,212887712,23136904,159662,7.75,20150924,70.07
20150923,3115.89,236322672,25756004,116858,5.67,20150923,63.7
20150922,3185.62,274786176,30507132,87493,4.25,20150922,61.95
20150921,3156.54,239897360,25979668,95612,4.64,20150921,63.18
20150918,3097.92,209175392,21844244,102920,4.99,20150918,60.98
20150917,3086.06,317602912,33739328,155083,7.53,20150917,58.69
20150916,3152.26,277524512,28199226,76222,3.7,20150916,55.62
20150915,3005.17,249194448,24390460,76912,3.73,20150915,50.56
20150914,3114.8,346631168,37357680,110476,5.36,20150914,52.8
20150911,3200.23,224557808,25276946,93484,4.54,20150911,58
20150910,3197.89,273261760,29958108,65906,3.2,20150910,56.23
20150909,3243.09,375328000,41299144,122734,5.96,20150909,57.94
20150908,3170.45,255415456,26391038,92701,4.5,20150908,55.6
20150907,3080.42,296468096,30268972,110754,5.37,20150907,52.3
20150902,3160.17,438170176,42326236,103283,5.01,20150902,48.9
20150901,3166.62,432432448,42041164,78392,3.8,20150901,51.14
20150831,3205.99,397431392,43106860,82171,3.99,20150831,56.03
20150828,3232.35,443136928,47463100,145720,7.07,20150828,60.1
20150827,3083.59,400308384,40428928,130372,6.33,20150827,56.08
20150826,2927.29,466699680,46178896,116804,5.67,20150826,50.98
20150825,2964.97,352325088,35873576,97183,4.72,20150825,52.73
20150824,3209.91,334671776,35881888,57904,2.81,20150824,58.59
20150821,3507.74,369920480,45061648,88379,4.29,20150821,65.1
20150820,3664.29,390063072,50119500,110409,5.36,20150820,69.58
20150819,3794.11,475396224,59951332,100881,4.9,20150819,71.32
20150818,3748.16,543770816,72246720,115516,5.61,20150818,69.86
20150817,3993.67,460432064,62632768,73796,3.58,20150817,77.62
20150814,3965.33,467988224,64746644,107740,5.23,20150814,78.2
20150813,3954.56,430073280,57868552,78796,3.82,20150813,75.49
20150812,3886.32,442688256,59705028,73905,3.59,20150812,73.81
20150811,3927.91,538923456,71228992,88687,4.3,20150811,77.42
20150810,3928.42,497304320,65262204,123319,5.98,20150810,78.98
20150807,3744.2,340757184,44548504,116119,5.63,20150807,75.5
20150806,3661.54,274074656,35751512,109763,5.33,20150806,72.4
20150805,3694.57,366423008,48385028,119228,5.79,20150805,69.9
20150804,3756.54,362901664,46403624,87874,4.26,20150804,68.84
20150803,3622.91,363968704,44599160,81167,3.94,20150803,62.58
20150731,3663.73,350955712,46047224,97538,4.73,20150731,63.65
20150730,3705.77,457943232,61597792,135488,6.57,20150730,67.1
20150729,3789.17,434352096,55749196,127162,6.17,20150729,70
20150728,3663,563330048,68505752,170297,8.26,20150728,68.2
20150727,3725.56,556003264,72129808,122766,5.96,20150727,75.78
20150724,4070.91,627424896,84302208,117479,5.7,20150724,84.2
20150723,4123.92,563585984,74353184,123467,5.99,20150723,88.09
20150722,4026.04,520732224,67883192,100216,4.86,20150722,85.5
20150721,4017.67,504288000,64641684,89946,4.36,20150721,83.08
20150720,3992.11,539106688,68825560,161804,7.85,20150720,84.28
20150717,3957.35,481726272,59306700,199629,9.69,20150717,84.6
20150716,3823.18,492256224,56985892,200656,9.74,20150716,80.45
20150715,3805.7,601301312,70053656,207136,10.05,20150715,75
20150714,3924.49,670558784,83007464,258255,12.53,20150714,82.86
20150713,3970.39,643489024,78243056,144281,7,20150713,75.33
20150710,3877.8,586364288,68043416,45909,2.23,20150710,68.48
20150709,3709.33,656914624,67331096,199618,9.69,20150709,62.25
20150708,3507.19,680356928,70024832,30885,1.5,20150708,56.69
20150707,3727.12,698818752,77607256,90837,4.41,20150707,62.99
20150706,3775.91,831139264,94342040,307874,14.94,20150706,69.99
20150703,3686.92,548163072,64805412,192626,9.35,20150703,67.71
20150702,3912.77,586015616,73600680,162513,7.89,20150702,73.3
20150701,4053.7,598769408,83807088,223080,10.83,20150701,81.44
20150630,4277.22,709176576,94152464,167636,8.13,20150630,90.49
20150629,4053.03,673786368,90427136,188370,9.14,20150629,82.26
20150626,4192.87,565217920,78783568,118730,5.76,20150626,91.4
20150625,4527.78,572797568,86537976,129099,6.26,20150625,101.55
20150624,4690.15,543003712,81506272,154905,7.52,20150624,107
20150623,4576.49,473526112,69361720,185438,9,20150623,105.79
20150619,4478.36,452689632,68545816,159841,7.76,20150619,117.54
20150618,4785.36,507440896,78584504,242261,11.76,20150618,130.6
20150617,4967.9,537101120,83026672,343011,16.64,20150617,130
20150616,4887.43,550801408,89542056,357883,17.37,20150616,133.82
20150615,5062.99,637803968,106499200,16771,0.81,20150615,121.65
20150612,5166.35,625627904,106016744,1376,0.07,20150612,110.59
20150611,5121.59,563990528,97467056,2352,0.11,20150611,100.54
20150610,5106.04,596969024,100642824,2427,0.12,20150610,91.4
20150609,5113.53,729893824,115080864,4103,0.2,20150609,83.09
20150608,5131.88,855035072,130992456,1211,0.06,20150608,75.54
20150605,5023.1,772240832,123230064,1074,0.05,20150605,68.67
20150604,4947.1,674952384,105227024,876,0.04,20150604,62.43
20150603,4909.98,611453824,101018000,438,0.02,20150603,56.75
20150602,4910.53,623748096,99874576,179,0.01,20150602,51.59
20150601,4828.74,593389056,93445544,343,0.02,20150601,46.9
20150529,4611.74,611262400,95536560,783,0.04,20150529,42.64
20150528,4620.27,782964544,124792600,1313,0.06,20150528,38.76
20150527,4941.71,681165376,111626184,374,0.02,20150527,35.24
20150526,4910.9,704892864,113850936,542,0.03,20150526,32.04
20141219,3108.6,521073504,51558028,117107,5.68,20141219,29.13
20141218,3057.52,435904960,46652452,222348,10.79,20141218,30.75
20141217,3061.02,542503168,58033860,41331,2.01,20141217,28.33
20141216,3021.52,453842752,49271620,44005,2.14,20141216,28.84
20141215,2953.42,400371712,41148716,52297,2.54,20141215,29.4
20141212,2938.17,409480800,42041028,55164,2.68,20141212,28.95
20141211,2925.74,482632736,47980144,44517,2.16,20141211,28.48
20141210,2940.01,512886912,53498996,44429,2.16,20141210,28.15
20141209,2856.27,771998336,79336128,82652,4.01,20141209,27.56
20141208,3020.26,587570880,59347804,63744,3.09,20141208,28.6
20141205,2937.65,640500288,63919104,86172,4.18,20141205,28.75
20141204,2899.46,532687712,50921860,78197,3.79,20141204,30.07
20141203,2779.52,562120320,52977744,74113,3.6,20141203,29.88
20141202,2763.54,437733376,39723892,77181,3.75,20141202,29.62
20141201,2680.16,446791712,40112020,51321,2.49,20141201,28.47
20141128,2682.83,465880032,40195116,59317,2.88,20141128,29.34
20141127,2630.49,364075712,33896084,47474,2.3,20141127,29.88
20141126,2604.34,337127232,31652126,49145,2.38,20141126,29.7
20141125,2567.6,314315584,28216878,59196,2.87,20141125,30
20141124,2532.88,363485824,33029142,58143,2.82,20141124,29.49
20141121,2486.79,212239776,19780980,39281,1.91,20141121,28.99
20141120,2452.66,165495216,15079991,44260,2.15,20141120,28.93
20141119,2450.99,186235776,16706937,69617,3.38,20141119,28.94
20141118,2456.37,201062560,17465948,30234,1.47,20141118,28.2
20141117,2474.01,215687808,19926492,73385,3.56,20141117,28.38
20141114,2478.82,220607616,19192500,41858,2.03,20141114,28.78
20141113,2485.61,295037056,25831192,35958,1.74,20141113,28.14
20141112,2494.48,252933856,21573862,46513,2.26,20141112,28.82
20141111,2469.67,411904096,33125738,67126,3.26,20141111,28.04
20141110,2473.67,300628192,24523368,56487,2.74,20141110,29.52
20141107,2418.17,291172256,24415756,56934,2.76,20141107,30.31
20141106,2425.86,222005088,17964436,32596,1.58,20141106,30.93
20141105,2419.25,263606656,20185942,36208,1.76,20141105,30.69
20141104,2430.68,309013024,22650388,50314,2.44,20141104,31.18
20141103,2430.03,298821248,22719658,75171,3.65,20141103,31.8
20141031,2420.18,325763520,24991544,38687,1.88,20141031,30.7
20141030,2391.08,294645952,22661118,53611,2.6,20141030,30.41
20141029,2373.03,265588688,22506708,64427,3.13,20141029,31.09
20141028,2337.87,178590352,15814795,42079,2.04,20141028,31.12
20141027,2290.44,130261568,11337998,28360,1.38,20141027,30.4
20141024,2302.28,132225280,11433070,29984,1.46,20141024,29.75
20141023,2302.42,162636304,14059651,42786,2.08,20141023,29.55
20141022,2326.55,152698432,13852454,43027,2.09,20141022,30.2
20141021,2339.66,168828288,14678632,37645,1.83,20141021,30.9
20141020,2356.73,160022304,14182026,43552,2.11,20141020,31.28
20141017,2341.18,212300960,17943316,56103,2.72,20141017,30.35
20141016,2356.5,248201168,20380588,53124,2.58,20141016,31.25
20141015,2373.67,202804928,17176674,39119,1.9,20141015,31.5
20141014,2359.48,196831424,17016008,39587,1.92,20141014,31.22
20141013,2366.01,200899312,17542508,57230,2.78,20141013,31.5
20141010,2374.54,224671136,19224824,56384,2.74,20141010,32
20141009,2389.37,235920016,20027176,70079,3.4,20141009,32.46
20141008,2382.79,204397328,18033758,87696,4.26,20141008,33.02
20140930,2363.87,193918688,16693343,84260,4.09,20140930,32.25
20140929,2357.71,200111024,17113088,144484,7.01,20140929,32.05
20140926,2347.72,174748288,14822081,190108,9.23,20140926,32.91
20140925,2345.1,225688336,18926038,107384,5.21,20140925,33.61
20140924,2343.57,222525728,18569066,74273,3.6,20140924,30.55
20140923,2309.72,156855168,13539686,45871,2.23,20140923,29.2
20140922,2289.87,175842352,14784174,56953,2.76,20140922,28.63
20140919,2329.45,174648480,14434545,51782,2.51,20140919,29.37
20140918,2315.93,189089056,14451853,43286,2.1,20140918,29.36
20140917,2307.89,210842464,15912178,44980,2.18,20140917,29.78
20140916,2296.55,302694112,23765924,90746,4.4,20140916,29.51
20140915,2339.14,215112416,18539362,58363,2.83,20140915,31.25
20140912,2331.95,193471552,16210290,76700,3.72,20140912,31.25
20140911,2311.68,222221808,19723266,80307,3.9,20140911,30.7
20140910,2318.3,189828992,16345452,79056,3.84,20140910,31.25
20140909,2326.53,196990320,17290850,69234,3.36,20140909,30.96
20140905,2326.43,213181904,18583982,73596,3.57,20140905,30.54
20140904,2306.86,199489984,17938590,68389,3.32,20140904,30.9
20140903,2288.63,212478992,18755838,118829,5.77,20140903,31.13
20140902,2266.05,192124864,17093178,141662,6.87,20140902,30.48
20140901,2235.51,129166584,11721590,83844,4.07,20140901,29.68
20140829,2217.2,105202496,9304388,55410,2.69,20140829,28.7
20140828,2195.82,124229016,10926662,56613,2.75,20140828,28.59
20140827,2209.47,120885880,10409041,61091,2.96,20140827,29.03
20140826,2207.11,163507424,13412307,52954,2.57,20140826,28.3
20140825,2229.27,162119584,13445023,84598,4.11,20140825,28.99
20140822,2240.81,160111664,14035303,115048,5.58,20140822,29.93
20140821,2230.46,165733504,14087963,108480,5.26,20140821,29.43
20140820,2240.21,167658384,13962805,87298,4.24,20140820,28.89
20140819,2245.33,177744592,15544548,133253,6.47,20140819,28.89
20140818,2239.47,163928624,14149285,78865,3.83,20140818,27.99
20140815,2226.73,149978688,12940691,70094,3.4,20140815,27.81
20140814,2206.47,170149120,14170666,67955,3.3,20140814,27.6
20140813,2222.88,178062800,14649079,76748,3.72,20140813,27.88
20140812,2221.59,154799040,13239398,130950,6.35,20140812,28.31
20140811,2224.65,150583424,12609684,73536,3.57,20140811,27.65
20140808,2194.43,135181440,10972899,108883,5.28,20140808,27.53
20140807,2187.67,175233264,13730647,61485,2.98,20140807,26.57
20140806,2217.47,177711696,14036286,70773,3.43,20140806,27.28
20140805,2219.95,175386992,14147453,82990,4.03,20140805,27.27
20140804,2223.33,174097408,14008882,143846,6.98,20140804,27.38
20140801,2185.3,191475040,15188402,56920,2.76,20140801,25.57
20140731,2201.56,164691648,13243845,101597,4.93,20140731,26.17
20140730,2181.24,184922192,14956655,70378,3.42,20140730,25.61
20140729,2183.19,200264256,15928250,53774,2.61,20140729,25.08
20140728,2177.95,236185744,18041444,70689,3.43,20140728,25.07
20140725,2126.61,142495824,11141158,44190,2.14,20140725,24.45
20140724,2105.06,165676992,12867799,54641,2.65,20140724,24.32
20140723,2078.49,137292208,10670213,65012,3.15,20140723,23.83
20140722,2075.48,123191872,9870243,41305,2,20140722,25.2
20140721,2054.48,93857872,7570618,41422,2.01,20140721,24.61
20140718,2059.07,106641088,8251026.5,47257,2.29,20140718,24.96
20140717,2055.59,104491816,7910627.5,41731,2.03,20140717,25.43
20140716,2067.28,137128016,10202980,84111,4.08,20140716,25.21
20140715,2070.36,124488768,10289391,84087,4.08,20140715,26.37
20140714,2066.65,115119736,9635702,73949,3.59,20140714,27.19
20140711,2046.96,105088080,8625372,70518,3.42,20140711,26.38
20140710,2038.34,97943816,8474863,73149,3.55,20140710,26.81
20140709,2038.61,113305848,9718349,108327,5.26,20140709,27.18
20140708,2064.02,95053392,8158444.5,126868,6.16,20140708,27.65
20140707,2059.93,97168752,8147131.5,92625,4.49,20140707,26.88
20140704,2059.38,105008792,8359643.5,167777,8.14,20140704,26.73
20140703,2063.23,122926584,9618247,82981,4.03,20140703,25.76
20140702,2059.42,109553912,8930498,94822,4.6,20140702,25.7
20140701,2050.38,98457408,8349976,105909,5.14,20140701,25.59
20140630,2048.33,96666592,8001116.5,149941,7.28,20140630,25.52
20140627,2036.51,97592016,7671058.5,285272,13.84,20140627,25.2
20140620,2026.67,67167248,5322427,79700,3.87,20140620,27.37
20140619,2023.73,92914280,7462895,117636,5.71,20140619,26.39
20140618,2055.52,87245352,7047293.5,75710,3.67,20140618,26.63
20140617,2066.7,87800480,7092326.5,84449,4.1,20140617,27.6
20140616,2085.98,95939768,7995307.5,121749,5.91,20140616,27.54
20140613,2070.72,97174808,8254697.5,113290,5.5,20140613,27.09
20140612,2051.71,81711184,6930642.5,132412,6.43,20140612,27.12
20140611,2054.95,74444352,6317739,199361,9.67,20140611,26.85
20140610,2052.53,79623712,6540610.5,142801,6.93,20140610,26.39
20140609,2030.5,64788316,5513984.5,36133,1.75,20140609,23.99
20140606,2029.96,66021744,5512424,44525,2.16,20140606,24.61
20140605,2040.88,67949536,5637614.5,50671,2.46,20140605,25.17
20140604,2024.83,72412768,5746755,47439,2.3,20140604,24.78
20140603,2038.31,71584120,5929643.5,61080,2.96,20140603,24.47
20140530,2039.21,75148896,6235364,85705,4.16,20140530,25.42
20140529,2040.59,81242920,6947251,116105,5.63,20140529,25.2
20140528,2050.23,81338648,6860222.5,155144,7.53,20140528,25.85
20140527,2034.56,67577888,5592051.5,78491,3.81,20140527,24.29
20140526,2041.48,70281224,5984043.5,109306,5.3,20140526,24.36
20140523,2034.57,63488068,5146494,113782,5.52,20140523,24.34
20140522,2021.29,74728472,5950166,55165,2.68,20140522,22.13
20140521,2024.95,61811548,4841509.5,36573,1.77,20140521,22.17
20140520,2008.12,61345384,4954901.5,46066,2.24,20140520,21.81
20140519,2005.18,65329440,5297524.5,27138,1.32,20140519,21.22
20140516,2026.5,66353660,5162588.5,49693,2.41,20140516,21.78
20140515,2024.97,75845152,5977344.5,43512,2.11,20140515,20.98
20140514,2047.91,72011128,5645529,17455,0.85,20140514,21.88
20140513,2050.73,97223384,7374172,34829,1.69,20140513,22
20140512,2052.87,115742072,8809701,41768,2.03,20140512,22.38
20140509,2011.14,76224248,5750538,38934,1.89,20140509,21.74
20140508,2015.27,77865392,5952937,68848,3.34,20140508,22.3
20140507,2010.08,74360192,5755805.5,41906,2.03,20140507,21.17
20140506,2028.04,74609416,5754811,48212,2.34,20140506,22.09
20140505,2027.35,79933392,6009349,45243,2.2,20140505,21.85
20140430,2026.36,74528576,5767735.5,41712,2.02,20140430,21.01
20140429,2020.34,76221280,5677648.5,64212,3.12,20140429,20.8
20140428,2003.49,89795264,6854149.5,83071,4.03,20140428,20.82
20140425,2036.52,93042328,7415587.5,42497,2.06,20140425,23.13
20140424,2057.03,78185952,6440753,41665,2.02,20140424,23.71
20140423,2067.38,78531520,6615617,46975,2.28,20140423,24.63
20140422,2072.83,98719880,8246810,56154,2.72,20140422,25.6
20140421,2065.83,96378368,8165455.5,105204,5.11,20140421,25.37
20140418,2097.75,88155696,7255598,80277,3.9,20140418,25.71
20140417,2098.89,89896328,7425703,39586,1.92,20140417,23.37
20140416,2105.12,89361656,7509948,41611,2.02,20140416,23.1
20140415,2101.6,107531152,9113536,26118,1.27,20140415,24.16
20140414,2131.54,102077848,8659172,26273,1.27,20140414,24.67
20140411,2130.54,131768360,11163681,26342,1.28,20140411,24.89
20140410,2134.3,156789600,12984235,53602,2.6,20140410,25.19
20140409,2105.24,105340464,8736678,50435,2.45,20140409,25.01
20140408,2098.28,133370984,10796636,26298,1.28,20140408,23.93
20140404,2058.83,83189056,6636864.5,24008,1.16,20140404,24
20140403,2043.7,108618424,7948090,35919,1.74,20140403,23.94
20140402,2058.99,102658528,7794064,30434,1.48,20140402,23.5
20140401,2047.46,83286576,6451264,39609,1.92,20140401,23.82
20140331,2033.31,94356528,7157369,30504,1.48,20140331,23.05
20140328,2041.71,121681960,9422196,63433,3.08,20140328,23.25
20140327,2046.59,119149376,9499646,87594,4.25,20140327,24.55
20140326,2063.67,102611120,8046344.5,35115,1.7,20140326,27.09
20140325,2067.31,131822232,10017366,21148,1.03,20140325,27
20140324,2066.28,147700080,11024450,40569,1.97,20140324,26.88
20140321,2047.62,144477648,10943807,43804,2.13,20140321,27.9
20140320,1993.48,110333048,8863098,34322,1.67,20140320,27.9
20140319,2021.73,95180800,7947324,46147,2.24,20140319,28.89
20140318,2025.2,96777192,8358045.5,39823,1.93,20140318,30.1
20140317,2023.67,86250376,7201778,30580,1.48,20140317,29.6
20140314,2004.34,87775112,6992589,36327,1.76,20140314,29.41
20140313,2019.11,100978112,7797906,25541,1.24,20140313,28.48
20140312,1997.69,101361712,7929307,30566,1.48,20140312,27.99
20140311,2001.16,92705272,7687033,32519,1.58,20140311,28.8
20140310,1999.06,115696672,9503299,36115,1.75,20140310,29.1
20140307,2057.91,103709544,8933214,47821,2.32,20140307,30.68
20140306,2059.58,109290136,9256145,55839,2.71,20140306,31.13
20140305,2053.08,107733088,9162333,37716,1.83,20140305,30.01
20140304,2071.47,115925792,10111631,46901,2.28,20140304,30.69
20140303,2075.24,127460896,10498060,36622,1.78,20140303,30.31
20140228,2056.3,111637904,9568408,57130,2.77,20140228,29.5
20140227,2047.35,132163848,11287575,73067,3.55,20140227,29
20140226,2041.25,110112688,9611771,83362,4.05,20140226,31.03
20140225,2034.22,140132976,12782383,109176,5.3,20140225,31.4
20140224,2076.69,123555304,10720245,41196,2,20140224,32.11
20140221,2113.69,117662648,9951429,53931,2.62,20140221,31.41
20140220,2138.78,157052272,13093844,63088,3.06,20140220,32.15
20140219,2142.55,151261248,12781845,73456,3.56,20140219,33.5
20140218,2119.07,142869312,12978697,58023,2.82,20140218,32.9
20140217,2135.42,140244432,12621375,67871,3.29,20140217,33.76
20140214,2115.85,111517952,9739967,55914,2.71,20140214,33.19
20140213,2098.4,146532640,12437706,93919,4.56,20140213,32
20140212,2109.96,126333184,11080407,82906,4.02,20140212,34
20140211,2103.67,142211328,12526677,163000,7.91,20140211,33.89
20140210,2086.07,124331840,11272292,115465,5.6,20140210,32.29
20140207,2044.5,73598752,6782992.5,50403,2.45,20140207,31.31
20140130,2033.08,62615184,5826450,59499,2.89,20140130,30.79
20140129,2049.91,73865464,6769412.5,77118,3.74,20140129,31.87
20140128,2038.51,72529048,6575160.5,58911,2.86,20140128,30.47
20140127,2033.3,88815424,8191421.5,122576,5.95,20140127,30.45
20140124,2054.39,92947920,8234618,83822,4.07,20140124,32.28
20140123,2042.18,84210584,7608332.5,108510,5.27,20140123,32.46
20140122,2051.75,98892848,8412666,111998,5.43,20140122,31.72
20140121,2008.31,59844912,5201792,114025,5.53,20140121,31.5
20140120,1991.25,56271248,4829878.5,113842,5.52,20140120,31.73
20140117,2004.95,67305720,5703956.5,63755,3.09,20140117,29.15
20140116,2023.7,72755720,6282976,63810,3.1,20140116,28.42
20140115,2023.35,67436224,5774036,52419,2.54,20140115,29.4
20140114,2026.84,70366616,5668762.5,69775,3.39,20140114,28.91
20140113,2009.56,66544780,5561675,53937,2.62,20140113,27.07
20140110,2013.3,75616120,6104455,102967,5,20140110,26.88
20140109,2027.62,75941880,6760566.5,108994,5.29,20140109,29.68
20140108,2044.34,71647368,6294143,73090,3.55,20140108,28.87
20140107,2047.32,63402936,5463864,81133,3.94,20140107,28.57
20140106,2045.71,89587608,7289540,141940,6.89,20140106,28.91
20140103,2083.14,84497240,7237223,115088,5.58,20140103,30.47
20140102,2109.39,68485480,6192135.5,46660,2.26,20140102,27.7
20131231,2115.98,80474376,7145628.5,57053,2.77,20131231,27.55
20131230,2097.53,74085056,6303894.5,73319,3.56,20131230,27.86
20131227,2101.25,76756832,6639444.5,50709,2.46,20131227,26.3
20131226,2073.1,78541408,6676712,66169,3.21,20131226,26.15
20131225,2106.35,65139096,5813684.5,94984,4.61,20131225,27.04
20131224,2092.91,70251472,6169707,99706,4.84,20131224,26.35
20131223,2089.71,68146640,5843562.5,45590,2.21,20131223,23.95
20131220,2084.79,86775216,7219820,54302,2.64,20131220,24.33
20131219,2127.79,73123480,6149694.5,74813,3.63,20131219,25.05
20131218,2148.28,64173584,5542059.5,69572,3.38,20131218,25.5
20131217,2151.08,78578936,6692160,122826,5.96,20131217,26.63
20131216,2160.86,101387592,8642295,172086,8.35,20131216,28.55
20131213,2196.07,85101008,7263750.5,86830,4.21,20131213,26.32
20131212,2202.8,86108672,7600333,46422,2.25,20131212,23.93
20131211,2204.17,109473144,9438930,79972,3.88,20131211,23.56
20131210,2237.49,109043128,9555630,37086,1.8,20131210,22.9
20131209,2238.2,93273640,8443248,56046,2.72,20131209,22.72
20131206,2237.11,103700928,9225476,29571,1.43,20131206,21.71
20131205,2247.06,122048408,10583731,80209,3.89,20131205,22
20131204,2251.76,157292944,13549794,153675,7.46,20131204,21.47
20131203,2222.67,113506408,10077666,11568,0.56,20131203,22.82
20131202,2207.37,174282000,15193616,7245,0.35,20131202,25.35
20131129,2220.5,106959056,9783402,51636,2.51,20131129,28.17
20131128,2219.37,134456784,11964544,65350,3.17,20131128,27.92
20131127,2201.07,115384416,10216349,57528,2.79,20131127,27.2
20131126,2183.07,100460832,8453664,27962,1.36,20131126,26.07
20131125,2186.11,108282656,9674732,22388,1.09,20131125,25.85
20131122,2196.38,113866456,10245020,31654,1.54,20131122,25.58
20131121,2205.77,137245504,12000500,25636,1.24,20131121,26.66
20131120,2206.61,118961856,10482042,42304,2.05,20131120,27.37
20131119,2193.12,125082304,11594188,94892,4.6,20131119,27.27
20131118,2197.22,157502704,14324623,65148,3.16,20131118,27.28
20131106,2139.61,100487344,8654713,32731,1.59,20131106,24.8
20131105,2157.24,91900024,7796332,24060,1.17,20131105,25.1
20131104,2149.63,76147944,6630600,37008,1.8,20131104,24.48
20131101,2149.56,89118472,7627186,21753,1.06,20131101,24.08
20131031,2141.61,108063016,8863883,32766,1.59,20131031,24.03
20131030,2160.46,119643360,9523375,30544,1.48,20131030,25.94
20131029,2128.86,143092800,11734775,46528,2.26,20131029,26.12
20131028,2133.87,88401328,7788933,27380,1.33,20131028,25.9
20131025,2132.96,113924512,9967170,35014,1.7,20131025,25.2
20131024,2164.32,103008952,9000187,62697,3.04,20131024,25.87
20131023,2183.11,146347088,12578986,52959,2.57,20131023,24.09
20131022,2210.65,149132832,13499487,58991,2.86,20131022,24.72
20131021,2229.24,136694400,12393634,55328,2.68,20131021,26.3
20131018,2193.78,103724624,9081418,41181,2,20131018,25.36
20131017,2188.54,126767944,11313885,58742,2.85,20131017,24.62
20131016,2193.07,154638640,13816550,74370,3.61,20131016,25.2
20131015,2233.41,153722832,13854163,70711,3.43,20131015,27.3
20131014,2237.77,165983392,15162694,44744,2.17,20131014,28.87
